,Car id,Brand,Condition,Version,Kilometers,Year,City,Color,Cylindrical,Box type,Fuel,Accessories,Seller comment,Main features,Technical details
166,2046523,Chevrolet Blazer 4x4,usado,Automatica,40125,2019,Bogotá D.C.,Plateado,3600,Automática,Gasolina,"['Aire acondicionado', ' Alarma', ' Antena eléctrica', ' Bloqueo central', ' Exploradoras', ' Limpiabrisas trasero', ' Radio', ' Radio MP3', ' Techo Corredizo', ' Rines de lujo', ' Vidrios eléctricos', ' Tapicería en cuero', ' Sensor de reversa', ' Cámara de reversa', ' Bluetooth', ' GPS', ' Sillas eléctricas', ' Espejos eléctricos', ' Aire Acondicionado Bizona', ' Techo Panoramico', ' Calefacción en Sillas', ' Sensores Delanteros', ' Cámara Frontal', ' Velocidad Crucero', ' Limitador Velocidad', ' Airbags 6', ' Copas De Lujo', ' Parqueo Automático', ' Control De Ascenso', ' Control Descenso', ' Sensor Punto Ciego', ' Android Auto', ' Apple Car Play']",2 AÑOS DE GARANTIA 100%FINANCIACIÓN,"[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '3600'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]",[]
167,2047131,Renault Kwid,usado,Outsider,4800,2022,Bogotá D.C.,No Disponible,1000,Mecánica,Gasolina,"['Air Bag pasajero', ' Air Bag piloto', ' Aire acondicionado', ' Alarma', ' Antena eléctrica', ' Bloqueo central', ' Exploradoras', ' Limpiabrisas trasero', ' Radio', ' Vidrios eléctricos', ' Bluetooth', ' Copas De Lujo', ' Android Auto', ' Apple Car Play']","Renault kwid modelo 2022 versión outsaider.
Vidrios eléctricos delanteros, 
Alarma 
Sistema de bloqueo central 
Película de seguridad de los vidrios laterales  adelante y atrás.
Pernos de seguridad de las 4 llantas
Radio con pantalla digital
Luces exploradoras","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': '5'}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ' Hatchback'}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '1000'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Orientación', 'value': 'null'}, {'name': 'Velocidad Máxima', 'value': 'N/D'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'Inyección Multipunto'}, {'name': 'Cantidad y configuración de cilindros', 'value': '3 en línea'}, {'name': 'Configuración árbol de levas', 'value': 'null'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '93/4250 N·m/rpm'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '12.00'}, {'name': 'Potencia (H.P)', 'value': '67/5500 hp/rpm'}, {'name': 'Cilindrada (c.c³)', 'value': '990.00'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'Mecánica'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión trasera', 'value': 'eje rígido con resortes helicoidales'}, {'name': 'Suspensión delantera', 'value': 'independiente tipo McPherson con resortes helicoidales'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'Asistida'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos', 'value': 'Frenos ABS'}, {'name': 'Tipo de frenos delanteros', 'value': 'Discos ventilados'}, {'name': 'Tipo de frenos traseros', 'value': 'Tambor'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Largo/ancho/alto (mts.)', 'value': 'Largo\t3680 mm\r\nAncho sin espejos\t1586 mm\r\nAncho con espejos\t1752 mm\r\nAlto\t1474 mm\r\n'}, {'name': 'Volúmen del baúl (lts)', 'value': '0.00'}, {'name': 'Peso (kgrs.)', 'value': '760.00'}, {'name': 'Capacidad de carga', 'value': '\t403 kg'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Número puertas', 'value': '5'}, {'name': 'Tipo de caja', 'value': 'Mecanica'}, {'name': 'Carrocería', 'value': ' Hatchback'}, {'name': 'Tipo de combustible', 'value': 'Gasolina'}, {'name': 'Tipo Dirección', 'value': 'null'}]}]"
168,2042508,Chevrolet Equinox,usado,1.5 Turbo Premier,44690,2019,Bogotá D.C.,Rojo,1500,Secuencial,Gasolina,"['Aire acondicionado', ' Antena eléctrica', ' Bloqueo central', ' Exploradoras', ' Limpiabrisas trasero', ' Radio', ' Techo Corredizo', ' Rines de lujo', ' Vidrios eléctricos', ' Tapicería en cuero', ' Sensor de reversa', ' GPS', ' Sillas eléctricas', ' Espejos eléctricos', ' Techo Panoramico', ' Sensores Delanteros', ' Velocidad Crucero', ' Limitador Velocidad', ' Airbags 6', ' Copas De Lujo', ' Sensor Punto Ciego', ' Android Auto']",DAMOS DOS AÑOS DE GARANTIA Y FINANCIAMOS,"[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': 'null'}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': 'null'}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '1500'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Motor', 'value': 's'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'null'}, {'name': 'Cilindrada (c.c³)', 'value': '530.00'}, {'name': 'Orientación', 'value': 'null'}, {'name': 'Potencia (H.P)', 'value': 'o'}, {'name': 'Configuración árbol de levas', 'value': 'null'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': 'e'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'null'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'null'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos delanteros', 'value': 'null'}, {'name': 'Tipo de frenos traseros', 'value': 'null'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Número puertas', 'value': 'null'}, {'name': 'Tipo Dirección', 'value': 'null'}, {'name': 'Tipo de combustible', 'value': 'null'}, {'name': 'Tipo de caja', 'value': 'null'}, {'name': 'Carrocería', 'value': 'null'}]}]"
169,2045909,KIA Picanto,usado,Vibrant 1.2 Hatchback Manual,2000,2022,Bogotá D.C.,Blanco,1250,Mecánica,Gasolina,[],"Concesionario Autos Bogotá. MAS DE 20 AÑOS EN EL MERCADO.

COMPRE Y VENDA SU VEHÍCULO FÁCIL, RÁPIDO Y SEGURO.
RECIBIMOS SU VEHÍCULO DE MAYOR O MENOR VALOR.

COMODO, PRACTICO Y ELEGANTE
KIA PICANTO VIBRANT

UNICO DUEÑO.

CILINDRAJE 1700CC,
CAJA MECANICA,
MODELO 2022,
4 BOLSAS DE AIRE,
FRENOS ABS,
CAMARA DE REVERSA,
AIRE ACONDICIONADO,
VIDRIOS ELECTRICOS,
BLOQUEO CENTRAL,
COJINERIA EN TELA,
BLOQUEO CENTRAL,
PINTURA AL 100%
KILOMETRAJE 2.000KM

TODOS NUESTROS VEHICULOS CUENTAN CON PERITAJE DE AUTOMAS.

FINANCIAMOS HASTA EL 100% SEGUN PERFIL DEL CLIENTE.
CERCA AL CENTRO COMERCIAL BULEVAR NIZA.

SU CONCESIONARIO DE CONFIANZA.","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': '5'}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ' Hatchback'}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '1250'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Orientación', 'value': 'Transversal'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'Inyección Multipunto'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en línea'}, {'name': 'Configuración árbol de levas', 'value': 'DOHC'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '12.4@4000'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '4.00'}, {'name': 'Potencia (H.P)', 'value': '83'}, {'name': 'Cilindrada (c.c³)', 'value': '1248.00'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '9.2'}, {'name': 'Motor', 'value': '1.25L DOHC 16V'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'Mecánica'}, {'name': 'Cantidad de cambios adelante', 'value': '4.00'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión trasera', 'value': 'Semi-independiente, eje de torsión y resortes accionados por gas'}, {'name': 'Suspensión delantera', 'value': 'Independiente Tipo McPherson con barra estabilizadora'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'Asistida Eléctricamente'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos', 'value': 'Hidráulicos con circuito independiente en diagonal servoasistidos.'}, {'name': 'Tipo de frenos delanteros', 'value': 'Discos ventilados'}, {'name': 'Tipo de frenos traseros', 'value': 'Tambor'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Dimensiones Llanta Delantera', 'value': '185/55'}, {'name': 'Dimensiones Rin', 'value': '15.00'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Peso (kgrs.)', 'value': '894.00'}, {'name': 'Largo/ancho/alto (mts.)', 'value': '3.59/1.59/1.49'}, {'name': 'Pasajeros', 'value': '5.00'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Tipo Dirección', 'value': 'Asistencia Eléctrica'}, {'name': 'Tipo de caja', 'value': 'Automatica'}, {'name': 'Carrocería', 'value': ' Hatchback'}, {'name': 'Número puertas', 'value': '5'}, {'name': 'Tipo de combustible', 'value': 'Gasolina'}]}]"
170,2047243,Mazda 3,usado,Skyactiv Prime Sedan Aut,36308,2018,Bogotá D.C.,Rojo,2000,Automática,Gasolina,"['Aire acondicionado', ' Alarma', ' Bloqueo central', ' Exploradoras', ' Radio', ' Radio MP3', ' Rines de lujo', ' Vidrios eléctricos', ' Tapicería en cuero', ' Cámara de reversa', ' Bluetooth', ' Sillas eléctricas', ' Espejos eléctricos', ' Techo Panoramico', ' Sensores Delanteros', ' Cámara Frontal', ' Velocidad Crucero', ' Airbags 6', ' Copas De Lujo', ' Control Descenso', ' Android Auto']","2 AÑOS DE GARANTIA,FINANCIACION","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': 'null'}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': 'null'}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '2000'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Orientación', 'value': 'null'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'null'}, {'name': 'Configuración árbol de levas', 'value': 'null'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'null'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'null'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos delanteros', 'value': 'null'}, {'name': 'Tipo de frenos traseros', 'value': 'null'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Número puertas', 'value': 'null'}, {'name': 'Tipo Dirección', 'value': 'null'}, {'name': 'Tipo de combustible', 'value': 'null'}, {'name': 'Tipo de caja', 'value': 'null'}, {'name': 'Carrocería', 'value': 'null'}]}]"
171,2047542,Hyundai Accent,usado,Vision GLS 1.6 16V 4 Puertas Full equipo Automatico,47400,2015,Bogotá D.C.,Plateado,1591,Automática,Gasolina,"['Air Bag pasajero', ' Air Bag piloto', ' Aire acondicionado', ' Alarma', ' Bloqueo central', ' Dirección hidráulica', ' Exploradoras', ' Limpiabrisas trasero', ' Radio', ' Vidrios eléctricos', ' Sensor de reversa', ' Cámara de reversa', ' Bluetooth', ' Airbags 2', ' Android Auto']","Vehículo cuenta con 2 AIRBAGS, Radio Táctil, Cámara de Reversa y Rines de Lujo","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '1591'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]",[]
172,2045591,Volkswagen Gol,usado,Trendline 1.6 Hatchback Manual,36470,2020,Bogotá D.C.,Negro,1600,Mecánica,Gasolina,"['Air Bag piloto', ' Aire acondicionado', ' Alarma', ' Bloqueo central', ' Exploradoras', ' Radio', ' Radio MP3', ' Rines de lujo', ' Vidrios eléctricos', ' Cámara de reversa', ' Bluetooth', ' Aire Acondicionado Bizona', ' Airbags 2', ' Copas De Lujo', ' Android Auto']",Financiación 100%,"[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': '5'}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ' Hatchback'}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '1600'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Capacidad del tanque de combustible (Galones)', 'value': '14,5'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '14,6/2.500\r\n'}, {'name': 'Motor', 'value': 'Delantero transversal a gasolina'}, {'name': 'Cilindrada (c.c³)', 'value': '1598.00'}, {'name': 'Potencia (H.P)', 'value': '99/5.250'}, {'name': 'Velocidad Máxima', 'value': '186'}, {'name': 'Orientación', 'value': 'Transversal'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'Inyección Multipunto'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en línea\r\n'}, {'name': 'Configuración árbol de levas', 'value': 'null'}, {'name': 'Relación de compresión', 'value': '10,8:1\r\n'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '2.00'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'Mecánica'}, {'name': 'Cantidad de cambios adelante', 'value': '5.00'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión delantera', 'value': 'Independiente tipo Mc. Pherson con barra estabilizadora'}, {'name': 'Amortiguadores', 'value': 'Hidráulicos'}, {'name': 'Suspensión trasera', 'value': 'Eje de brazos interconectados con barra estabilizadora\r\n'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'Asistida Hidráulicamente'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos delanteros', 'value': 'Discos ventilados'}, {'name': 'Tipo de frenos traseros', 'value': 'Tambor'}, {'name': 'Tipo de frenos', 'value': 'Hidráulicos\r\n'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Dimensiones Llanta Delantera', 'value': '175/70'}, {'name': 'Dimensiones Rin', 'value': '14.00'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Peso (kgrs.)', 'value': '944.00'}, {'name': 'Largo/ancho/alto (mts.)', 'value': '3,89/1,65/1,46\r\n'}, {'name': 'Capacidad de carga', 'value': 'ND'}, {'name': 'Volúmen del baúl (lts)', 'value': '285.00'}, {'name': 'Pasajeros', 'value': '5.00'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Tipo de caja', 'value': 'Mecanica'}, {'name': 'Carrocería', 'value': ' Hatchback'}, {'name': 'Número puertas', 'value': '5'}, {'name': 'Tipo de combustible', 'value': 'Gasolina'}, {'name': 'Tipo Dirección', 'value': ' Asistencia Hidráulica'}]}]"
173,2047687,MG GT,usado,1.5 MT,24500,2019,Bogotá D.C.,Rojo,15,Mecánica,Gasolina,"['Air Bag pasajero', ' Aire acondicionado', ' Bloqueo central', ' Radio', ' Radio MP3', ' Vidrios eléctricos', ' Sensor de reversa', ' Cámara de reversa', ' Bluetooth', ' Espejos eléctricos']",,"[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': '5'}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': 'Sedán'}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '15'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Potencia (H.P)', 'value': '1077 (6000 rpm)'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '14.5'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'null'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en linea'}, {'name': 'Orientación', 'value': 'null'}, {'name': 'Configuración árbol de levas', 'value': 'SOHC'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '4.00'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '13.7'}, {'name': 'Velocidad Máxima', 'value': '180 Km/h'}, {'name': 'Motor', 'value': 'Inyección Multipunto.'}, {'name': 'Cilindrada (c.c³)', 'value': '1498.00'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'Mecánica'}, {'name': 'Cantidad de cambios adelante', 'value': '5.00'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión delantera', 'value': 'Sistema Macperson.'}, {'name': 'Suspensión trasera', 'value': 'Barra de torsión en H.'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'Asistida Eléctricamente'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos delanteros', 'value': 'Discos sólidos'}, {'name': 'Tipo de frenos traseros', 'value': 'Discos sólidos'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Dimensiones Llanta Delantera', 'value': '205/55'}, {'name': 'Dimensiones Rin', 'value': '16.00'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Volúmen del baúl (lts)', 'value': '485.00'}, {'name': 'Peso (kgrs.)', 'value': '1245.00'}, {'name': 'Pasajeros', 'value': '5.00'}, {'name': 'Largo/ancho/alto (mts.)', 'value': '4.6/1.871.4'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Número puertas', 'value': '5'}, {'name': 'Tipo Dirección', 'value': 'Asistencia Eléctrica'}, {'name': 'Tipo de caja', 'value': 'Mecanica'}, {'name': 'Carrocería', 'value': 'Sedán'}, {'name': 'Tipo de combustible', 'value': 'Gasolina'}]}]"
174,2047685,JEEP Renegade,usado,Connect 1.8 Suv Automatico,7500,2022,Valle del Cauca,Blanco,18,Automática,Gasolina,"['Bloqueo central', ' Radio', ' Rines de lujo', ' Vidrios eléctricos', ' Cámara de reversa', ' Bluetooth', ' Espejos eléctricos', ' Aire Acondicionado Bizona', ' Velocidad Crucero', ' Airbags 4', ' Control De Ascenso', ' Control Descenso', ' Sensor Punto Ciego', ' Android Auto', ' Apple Car Play']",Es un excelente vehículo. Todos los mantenimientos son hechos en concesionario. Todavía tiene garantía de Jeep.,"[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': '5'}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ' Camperos y camionetas'}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '18'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Orientación', 'value': 'null'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'null'}, {'name': 'Configuración árbol de levas', 'value': 'null'}, {'name': 'Relación de compresión', 'value': '11.2:1'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '170.4 Nm (125.7 lb pie) @ 3750 rpm'}, {'name': 'Cilindrada (c.c³)', 'value': '1747.00'}, {'name': 'Potencia (H.P)', 'value': '128 hp @ 5250 rpm'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '13.2'}, {'name': 'Motor', 'value': 'Tipo: E-TORQUE L4\r\nAlimentación: MARELLI, multipunto, secuencial indirecta'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Cantidad de cambios adelante', 'value': '6.00'}, {'name': 'Tipo de transmisión', 'value': 'Automática'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión delantera', 'value': 'Mc Pherson con ruedas independentes, brazos oscilantes inferiores con geometría triangular y barra estabilizadora'}, {'name': 'Suspensión trasera', 'value': 'Mc Pherson con ruedas independentes, brazos\r\ntransversales/laterales y barra estabilizadora'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'Asistida Eléctricamente'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos', 'value': 'ABS + EBD + ESC + HSA + TC + ERM + BAS'}, {'name': 'Tipo de frenos delanteros', 'value': 'Discos ventilados'}, {'name': 'Tipo de frenos traseros', 'value': 'Discos sólidos'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Dimensiones Llanta Delantera', 'value': '215/60 R17\r\n'}, {'name': 'Dimensiones Rin', 'value': '17.00'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Largo/ancho/alto (mts.)', 'value': '4.232/2.023/1.689'}, {'name': 'Pasajeros', 'value': '5.00'}, {'name': 'Peso (kgrs.)', 'value': '1874.00'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Tipo de caja', 'value': 'Automatica'}, {'name': 'Tipo de combustible', 'value': 'Gasolina'}, {'name': 'Colores disponibles', 'value': 'Gris ceniza, Gris metal, Blanco alpino, Verde militar, Verde militar, Negro carbon, Rojo colorado'}, {'name': 'Número puertas', 'value': '5'}, {'name': 'Carrocería', 'value': ' Camperos y camionetas'}, {'name': 'Tipo Dirección', 'value': 'Asistencia Eléctrica'}]}]"
175,2045308,Nissan Versa,usado,,66500,2017,Bogotá D.C.,Gris,1600,Mecánica,Gasolina,[],N/A,"[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '1600'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]",[]
176,2047919,Toyota Prado,usado,VX 3.4 Automatica,180000,2004,Bogotá D.C.,Gris,3400,Automática,Gasolina,"['Air Bag piloto', ' Aire acondicionado', ' Alarma', ' Bloqueo central', ' Dirección hidráulica', ' Exploradoras', ' Limpiabrisas trasero', ' Radio CD', ' Rines de lujo', ' Vidrios eléctricos', ' Tapicería en cuero', ' Sensor de reversa', ' Cámara de reversa', ' Bluetooth', ' Espejos eléctricos', ' Airbags 2', ' Android Auto', ' Apple Car Play']","B L I N D A D O - Camioneta en excelente estado, 1A. Se le realizo peritaje y es asegurable. 
BLINDAJE 2 ","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'S'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '3400'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]",[]
